Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
4118059137,401.1779225,630.6639444,642.6464572,623.504241,1612.800839,368.6676155,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
-5086069602,129.8267608,211.5531739,-335.7717829,808.7098764,184.9401001,129.1177057,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
2937943481,152.7298494,395.9132031,860.7711544,1436.538723,806.3310201,279.8252285,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
4133089319,1144.45581,1169.976128,781.2198453,505.2980541,791.3668097,1118.703654,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1
6549615227,557.2141425,1121.471294,339.6603261,503.1420065,1362.530201,617.7939649,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
18553816285,644.9637037,1628.549476,1091.604557,907.5212586,557.1010336,425.7217861,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
6471715609,1174.521193,35.38416959,715.4776208,1286.76679,916.7773915,369.2917805,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
4442981483,509.6703636,243.8901496,671.4419382,993.7260397,1587.624627,2538.62886,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
-7086150303,379.0344022,917.1181588,950.1745119,209.1572536,611.4772848,1038.193108,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0
10983326302,1630.140359,454.0511926,227.3922701,678.4101025,781.105354,338.3806268,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0
10058559306,124.0741676,-100.2747503,1688.499281,1261.516323,839.6968062,1675.955927,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
-11881676698,-131.5873087,827.2270335,-331.5025168,735.8158828,NA,1569.11831,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
17090338321,616.3347379,264.082952,405.4804746,1420.59263,78.87246993,647.5207519,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,0,0,1,1
-16965514497,-200.3951972,-292.016737,-269.457981,586.933559,979.1272775,1620.916764,1,1,NA,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
5676003833,320.4307391,1132.4219,1012.023172,NA,1896.125579,-216.4276574,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
5434673182,1238.21299,1072.220014,940.5637809,1181.878584,1937.109639,-1205.687821,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
-2071390487,-468.194141,NA,1055.99336,1026.150099,1311.249292,472.2164586,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
17753879522,-407.8198829,970.2882762,1571.577549,975.769121,355.2067471,610.6920494,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
11103752730,1091.756985,1106.735476,638.8343395,777.9516032,1294.363425,733.3319808,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1
2278455237,1484.339845,378.4630526,229.9184225,1297.432604,1256.805085,-325.9301539,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0
-1636638435,1193.274293,951.3239508,440.6252224,-269.8396575,1196.387911,757.9700251,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
648772107,696.954047,954.9093516,1220.092947,988.4010881,507.5134669,1808.655881,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
-5876751275,848.7527622,1244.468245,2263.714918,-587.1549696,321.726329,322.743369,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
20656392685,944.663031,262.2750743,1021.116674,2529.980851,1312.103542,1178.754773,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1
9672634556,584.9631639,598.7493253,936.0548933,1318.121227,NA,-666.4852209,1,0,0,0,1,1,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4399180996,543.6410443,1166.012569,307.7440647,1355.244376,1103.839133,271.141101,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
-18569939984,965.4151465,554.2925309,-522.6194412,587.7362775,756.3619977,1789.173806,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
9378618232,863.9065176,1259.028616,25.12993948,-373.0491236,1507.037534,801.6017194,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
20230506737,1225.831419,370.6174958,649.8536093,470.2229083,NA,869.4212476,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
-2824708252,724.897154,180.9081772,850.6198126,1238.954878,643.3787994,884.6152643,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0
11558949391,838.8318416,1299.303895,-83.11227905,471.9905728,971.1963632,456.4280768,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1379281768,1304.927921,859.0881713,433.0117552,702.0422011,-92.01032718,1105.976377,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
15462946665,756.452373,582.1316073,655.9350194,1616.90226,492.0342295,623.3246145,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
27240425299,834.9945931,1004.901649,1529.733007,269.7273315,972.5137158,1079.675515,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
-13004551691,162.7645743,667.1772122,916.7077275,1608.891671,1951.591443,1498.584837,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,NA
-3319522443,1029.441244,279.2652448,45.28670246,711.6673934,1194.112338,154.0390524,1,0,1,NA,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
11422185873,301.9235613,75.48998421,1504.876298,1232.163014,962.7411514,-22.44521813,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1
791798854.2,266.809711,1003.960498,725.0716566,76.01031623,1748.765922,-460.2736107,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
26791050733,2476.992428,-310.5574707,597.9283119,700.2274369,1310.361914,-117.3535737,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
24823136892,224.4730199,743.2074599,1409.968617,1393.377505,413.2640732,987.8955758,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
-4123612801,545.4403098,1546.547908,572.120039,546.4486143,-84.89880932,309.3282881,1,1,1,1,0,1,0,0,0,1,NA,0,1,1,1,0,0,0,0,0,0,1,0,1,1
7491879224,1210.313836,737.7648771,1396.801249,1150.932373,-16.84807105,38.09773311,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
16165864940,712.5005327,1087.839747,409.682624,-136.8832572,930.0157119,484.1890315,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
1091457286,447.4217932,1878.341519,884.1369375,896.5719238,753.1038135,1341.619618,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
-1795111733,1267.048443,161.0650345,-56.22520988,1713.030069,272.5319066,-728.7531975,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6061899257,637.3212474,1158.205846,1359.344481,445.0024381,1203.571843,2066.405211,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
-2016479296,1013.898823,-188.584337,852.7060519,318.8307313,823.648151,553.6203545,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
18939078592,245.9896412,1374.819537,588.7438544,1473.316445,2217.305304,705.3838671,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1
-3295090009,614.5750132,1265.0689,641.5348237,337.1236058,1783.663721,571.6041928,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
18252552879,-44.91412381,105.5557507,1885.767178,1209.828714,1024.683364,582.3676298,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
707950528.7,781.1576377,-284.3881394,1519.980224,1252.786585,1146.748049,1695.849776,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
4180662393,386.6795772,471.6797576,899.095349,887.4039573,-76.3660729,1326.700294,NA,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1
3939837575,1436.550978,275.0865591,933.9470954,509.3000397,1453.165218,990.6648033,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
NA,728.4200402,1043.662546,1079.502075,851.568784,1120.348468,851.623185,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0
13440481972,584.1317235,868.2555801,1413.040393,607.9034302,953.2335627,559.4782819,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1
28141645179,1186.425094,2080.062386,1079.308539,1180.077052,-79.39485705,1254.879136,0,0,NA,1,1,0,1,0,1,0,NA,0,0,0,1,0,1,1,1,1,0,0,0,1,1
9403242910,985.8086613,1084.717783,1094.574398,912.3755805,NA,1624.949742,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
-4098183613,1071.666475,298.7886872,-324.65553,1323.012264,1089.298546,221.6366255,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
10340762225,198.0360569,501.569949,729.6658378,769.1486485,978.1026998,578.4116861,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
2392980554,1608.259045,-618.8686436,959.2644887,1786.581218,1514.607062,1407.316244,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
NA,-90.43937493,969.8615897,129.6718261,888.6049328,1527.94115,NA,0,1,1,NA,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0
1945283977,1189.310185,419.7922235,1122.866623,229.4084659,1222.393604,356.3473855,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
6444528694,911.0486829,1002.731991,1023.593927,506.1308323,1204.465354,442.382307,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
1541343852,-204.9115958,-448.9816177,-37.49092169,538.9158479,1077.900511,1026.015594,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
-14728568.46,761.5125799,756.7009569,1096.693369,NA,645.207625,1137.002508,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
4861013028,483.7808932,788.5305099,766.5437718,686.874707,544.6586806,901.7002393,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
4669150030,1270.648742,-262.7282624,164.0968535,998.2410879,618.8734924,50.28779082,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
117417767.5,735.1173227,448.0080186,449.560454,1173.93442,1718.480411,-54.05083767,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
5533448693,501.957824,1114.693616,932.6152426,1170.193319,1508.129181,1308.531,1,1,0,NA,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0
10447771489,1428.985985,1205.514277,1326.295395,2001.280658,70.1804847,879.0781977,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
11108383479,1982.05681,-227.1355386,458.8593858,1512.280579,1126.801134,-530.0972449,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
-27683683149,1468.627368,1571.494466,49.93769189,NA,499.3855673,945.2893254,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
-15327770893,1099.427619,471.6435685,474.974294,1529.406248,1784.575103,737.6862422,NA,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
-4083813792,251.498027,NA,-572.2567772,847.9037756,809.1075163,1273.889182,0,1,NA,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,NA,1,1
-1649547164,-7.29300615,2066.278825,431.3212623,1242.811279,NA,653.0561824,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0
17529642847,1412.455736,1313.065616,198.837342,-1.856090888,960.2900089,336.7000589,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
-6139244588,2255.934127,971.3555056,852.4298491,829.602937,759.426846,996.4899855,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0
9192629529,1626.251215,489.7378237,-52.09285739,-386.8662823,749.1844293,1016.03322,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
5820434053,1312.389654,539.4775027,862.8088697,1464.707266,894.5828239,1624.509483,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1
-1328215197,-1474.288401,994.6810612,77.31616196,1248.078341,415.8931322,71.94658875,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
6019186070,1130.296321,165.0941159,311.8729698,616.129654,737.8359486,1526.814716,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13564234758,859.9948236,656.772089,523.7818055,1067.854563,862.2927211,558.3634347,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
7793903254,1006.746478,-141.5566903,-624.6961019,787.3278462,774.680959,-300.2822312,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1
-9311331646,1225.769806,1409.898496,916.5161242,1777.489638,1891.032393,1301.686942,1,1,0,1,0,0,0,0,1,1,0,NA,0,1,0,1,1,1,0,1,0,1,1,1,0
29607799668,674.7138926,1588.121645,898.4059741,1002.974598,1592.652107,-77.10334921,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0
9386095253,1261.007562,83.84855327,393.8852454,357.8984148,489.992534,537.8717973,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0
18152170631,362.9629696,1168.072336,-314.4959486,-56.00235407,713.9342309,1243.446543,1,1,NA,0,0,1,0,1,0,1,0,1,1,0,1,0,NA,0,1,0,1,1,1,0,0
9226256363,785.5906273,722.4565949,1418.336955,-276.0145837,1206.994656,522.707951,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1
15090889320,2215.596565,81.09895278,241.3303619,1081.602292,325.6179558,282.1497686,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0
-2113909000,1859.968875,824.6346038,703.3211037,2075.934018,-93.32120232,1548.584795,1,1,0,1,1,0,0,1,1,0,0,NA,1,1,1,0,1,0,1,0,1,0,1,0,1
21352507892,832.7196793,975.0843138,1369.212009,840.9899179,1718.774924,978.4273718,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
-15745411945,1152.297791,1808.802863,-84.19162553,641.2340239,1156.577743,1054.709876,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1
30188585384,1452.281469,1561.897328,1919.090105,-249.6497253,741.5059948,857.6043184,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-12819323996,519.5488593,1229.964454,117.8585685,514.6268424,263.1048656,316.9345691,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0
-2536797654,602.7052924,1095.713667,647.4995433,869.3268772,1337.536866,751.1713864,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
-12208814154,1051.727401,268.4226911,47.44017873,781.5729379,842.45078,513.0160322,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
11252513788,658.4692872,1162.56684,-59.3351277,2044.915184,1639.613511,790.5404265,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1
-16214498939,678.7492752,1390.960354,1084.289402,742.7083777,319.0691752,851.550208,0,NA,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1
-9371466889,55.16074924,-278.5469848,1417.6869,-5.052805753,811.8170047,451.9581565,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1
6402664559,-13.11385581,502.3626474,297.1013678,439.1255596,1007.434323,1232.234341,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
16631679923,768.8772478,701.0092573,1223.018636,333.7842753,173.8122035,29.07173499,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
8066661806,1224.438084,2343.228114,167.1413995,1560.305487,1373.053452,1135.183194,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0
10858549763,254.0086707,615.2872084,1022.569313,537.9395971,1079.773168,1602.70557,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
-18704649874,-197.1126839,735.3040656,93.23461844,NA,1740.724657,1038.237903,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
7422496915,-614.0933576,1030.947687,789.0278389,1195.605168,529.846926,1428.684303,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1
-6399414871,37.71376592,125.4919199,419.3733963,1004.535601,1085.419294,668.0898855,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
14582292167,1240.775311,552.2205775,420.6928972,2584.116614,1005.429444,299.4537793,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
7609601620,58.78513786,1604.018947,1395.26716,560.2139989,1849.41045,627.9983542,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
-12275148828,1019.939574,867.8560717,-444.0766562,1321.864673,1065.993113,1538.560858,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
9250812271,1030.779658,2084.529572,799.9050139,299.3945811,973.4589117,-73.71689749,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0
12288834515,1253.825255,193.6715341,860.9519074,2517.430907,502.5815105,824.9103518,0,1,1,1,0,0,0,1,0,1,NA,0,1,0,1,1,1,0,1,1,1,1,0,1,1
8430572287,-249.8805175,1371.792542,1467.759845,1969.516943,769.2323244,177.1331625,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
6091840462,1194.284063,1617.611878,352.3319364,140.9886039,2007.219896,1611.711753,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0
3555153482,1053.812428,1115.300249,1058.142759,1077.121183,147.4487921,1885.75968,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0
5416450923,-67.37310571,1547.67645,299.4115117,795.0698219,602.2451421,81.36709542,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
-2984936531,1644.20259,1303.520935,12.02483689,1125.406702,926.7330628,984.1808142,0,0,0,NA,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0
14135842731,281.1645705,502.3826182,229.7732615,-145.7319038,-322.8270686,1359.014231,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0
-18672281212,254.6945162,1082.817176,393.6827371,1534.281706,106.8663512,1519.534199,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0
8377926944,835.1975045,1800.63493,1752.521327,-5.114535216,89.93737806,198.3039425,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
3181299111,371.1580106,-5.272236776,1028.979884,506.9343982,648.4871148,886.5275792,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
22139098883,1022.487711,905.3515037,12.06870935,979.2172835,738.9895514,1082.537993,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
11060699414,314.9326694,966.6830363,915.8090022,2286.497016,975.0458036,1136.86713,0,0,1,0,0,1,0,1,0,1,1,NA,0,1,1,1,0,1,0,0,1,1,0,0,0
11286722376,175.1787161,-237.5222859,612.6254007,1476.653986,849.1695599,770.0790385,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0
18889820647,1423.218233,308.5456954,1409.657493,111.7522129,958.8874813,438.6767503,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1
2700920276,1236.09894,1810.9602,906.6941814,924.8739495,667.5664612,401.3064188,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
-176916151.9,1581.965017,2158.08861,-369.8385394,864.406012,1228.260692,457.8324127,0,NA,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22496471882,1379.791838,643.333617,1816.924312,181.5800781,775.2584658,899.8295833,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1
-12917939956,1461.932463,1098.540238,-139.7684243,1521.680912,382.1526259,-381.8418682,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1
4764634247,727.8027309,-581.8160728,585.5209569,2229.339432,1180.79678,526.6565024,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
1365226094,1161.813644,87.69286109,1534.941353,NA,377.9862805,1604.45338,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
29491952585,1951.889456,572.8952035,452.2895271,-169.1083104,3012.97445,1271.067212,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
-1692632829,41.49903474,1162.811582,521.372364,889.1098083,200.8101209,1045.144167,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0
-8225176550,-239.461576,951.805431,456.3235837,1395.634889,1177.046951,174.8777149,NA,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,NA,0,1,1,0,0,0,1,0
4648068399,858.4183985,592.8726732,827.2848506,641.7110874,1086.909728,872.095762,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1052701488,-795.1514873,-153.3692504,1375.618071,624.4602463,1286.099802,1193.908048,1,0,1,0,0,0,1,1,1,0,1,NA,1,1,0,0,0,0,1,1,0,1,1,0,0
-11597571865,1962.659382,631.5865325,-122.2896317,268.9680433,1065.58289,1228.023166,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
9116208595,574.9184455,184.487463,230.481581,1114.178056,331.4792489,1627.429384,0,NA,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
-8295815592,657.5106186,284.1904409,134.9543873,807.8101014,1573.196306,938.5140774,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
926389747,964.7868336,-786.5322971,515.4533158,-215.358383,71.36853809,20.67552776,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
-8468007355,-25.00226601,613.5732085,690.4834575,651.6361322,-38.31378339,1462.638296,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0
34956030604,648.7129062,1701.969635,1656.355558,-83.13355034,1621.290335,1295.661886,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
32971358780,1264.873148,-518.4605169,1176.235445,1290.393078,940.2292117,219.3937824,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
-6454708488,897.2995919,1306.40884,720.2887534,734.2966032,1808.437938,-41.19301633,0,0,0,0,1,1,0,1,1,0,0,NA,1,0,0,0,1,1,1,1,1,0,0,0,1
-3101600832,34.93385356,346.5686071,620.4461187,1281.884866,554.9989723,1613.567069,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1
2018876631,2001.946662,-65.6567958,437.8222856,485.1776211,1455.747078,145.800432,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
-6925695879,823.997726,1012.134098,516.7932819,584.1821946,580.2123769,381.2271393,1,NA,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1
4155713989,-664.709571,1166.561969,767.4015252,-78.18347832,1565.223549,766.8373046,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
18599661437,1727.371318,83.18107677,974.9347337,955.7238869,762.2598766,185.6800977,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
8366734864,1071.652945,1352.914888,130.2862357,1531.814419,1085.325629,491.2915628,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
-505247222,812.7495017,1796.01149,367.0562666,-5.438979942,811.4656781,834.9580548,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
NA,1249.007519,1020.618223,1159.313839,1151.35004,1778.464298,905.3590377,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
-3293902261,1136.160251,1638.312956,475.8818754,317.0924892,509.2335874,189.2154005,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
